innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,43,3,30,8.6,4,7
1,Kolkata Knight Riders,middle,43,3,54,4.78,3,25
1,Kolkata Knight Riders,powerplay,61,3,36,10.17,11,17
2,Chennai Super Kings,death,71,0,36,11.83,7,3
2,Chennai Super Kings,middle,42,1,35,7.2,4,12
2,Chennai Super Kings,powerplay,39,0,31,7.55,6,19
