innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,IK Pathan,4.0,0,25,1,6.25,12,0,0
1,Delhi Daredevils,KP Pietersen,2.0,0,16,0,8.0,3,0,0
1,Delhi Daredevils,M Morkel,4.0,0,19,2,4.75,13,2,0
1,Delhi Daredevils,RE van der Merwe,4.0,0,15,0,3.75,11,0,0
1,Delhi Daredevils,S Nadeem,3.0,0,9,0,3.0,10,0,0
1,Delhi Daredevils,UT Yadav,3.0,0,24,1,8.0,9,2,0
2,Chennai Super Kings,DE Bollinger,2.0,0,18,0,9.0,3,0,0
2,Chennai Super Kings,DJ Bravo,1.0,0,5,0,5.0,3,0,0
2,Chennai Super Kings,JA Morkel,2.0,0,24,0,12.0,6,0,0
2,Chennai Super Kings,R Ashwin,3.2,0,21,1,6.3,5,0,0
2,Chennai Super Kings,RA Jadeja,2.0,0,19,0,9.5,2,0,0
2,Chennai Super Kings,SB Jakati,3.0,0,23,0,7.67,6,0,0
