innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AD Mathews,4.0,0,31,0,7.75,8,0,0
1,Pune Warriors,B Kumar,4.0,0,25,3,6.25,10,1,0
1,Pune Warriors,K Upadhyay,2.0,0,19,0,9.5,3,1,0
1,Pune Warriors,MR Marsh,2.0,0,7,2,3.5,6,0,0
1,Pune Warriors,Parvez Rasool,4.0,0,23,1,5.75,11,0,0
1,Pune Warriors,WD Parnell,4.0,0,40,0,10.0,5,2,0
2,Kolkata Knight Riders,Iqbal Abdulla,4.0,0,26,2,6.5,9,0,0
2,Kolkata Knight Riders,JH Kallis,4.0,0,27,2,6.75,8,0,1
2,Kolkata Knight Riders,L Balaji,3.3,0,19,3,5.43,11,2,0
2,Kolkata Knight Riders,R Bhatia,3.0,0,19,1,6.33,4,0,0
2,Kolkata Knight Riders,RN ten Doeschate,1.0,0,3,0,3.0,3,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,12,2,3.0,15,0,0
