innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,A Zampa,4.0,0,29,1,7.25,9,1,0
1,Rising Pune Supergiant,BA Stokes,4.0,0,31,2,7.75,9,3,0
1,Rising Pune Supergiant,DT Christian,2.0,0,18,1,9.0,1,0,0
1,Rising Pune Supergiant,JD Unadkat,4.0,0,29,2,7.25,10,0,0
1,Rising Pune Supergiant,SN Thakur,3.0,0,35,0,11.67,6,0,0
1,Rising Pune Supergiant,Washington Sundar,3.0,0,23,1,7.67,7,0,0
2,Delhi Daredevils,A Mishra,3.0,0,26,0,8.67,4,1,0
2,Delhi Daredevils,CJ Anderson,1.0,0,4,0,4.0,2,0,0
2,Delhi Daredevils,MN Samuels,1.0,0,12,0,12.0,2,0,0
2,Delhi Daredevils,Mohammed Shami,4.0,0,37,2,9.25,7,2,0
2,Delhi Daredevils,PJ Cummins,4.0,0,31,1,7.75,11,1,0
2,Delhi Daredevils,S Nadeem,3.0,0,21,1,7.0,11,0,0
2,Delhi Daredevils,Z Khan,4.0,0,25,2,6.25,7,1,0
