innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,45,4,30,9.0,4,9
1,Delhi Daredevils,middle,69,2,54,7.67,7,19
1,Delhi Daredevils,powerplay,54,2,36,9.0,9,14
2,Rising Pune Supergiant,death,44,4,30,8.8,3,11
2,Rising Pune Supergiant,middle,64,1,54,7.11,8,20
2,Rising Pune Supergiant,powerplay,53,2,36,8.83,8,13
