innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,SV Samson,2,4,KK Nair,1,2,3,6
1,Delhi Daredevils,2,KK Nair,3,3,SS Iyer,3,4,6,7
1,Delhi Daredevils,3,RR Pant,36,22,KK Nair,36,18,74,40
1,Delhi Daredevils,4,MN Samuels,27,21,KK Nair,6,10,34,31
1,Delhi Daredevils,5,KK Nair,3,3,CJ Anderson,3,5,7,8
1,Delhi Daredevils,6,PJ Cummins,11,6,KK Nair,4,3,16,9
1,Delhi Daredevils,7,A Mishra,10,6,KK Nair,11,6,22,12
1,Delhi Daredevils,8,A Mishra,1,2,Mohammed Shami,2,4,4,6
1,Delhi Daredevils,9,A Mishra,2,1,S Nadeem,0,0,2,1
2,Rising Pune Supergiant,1,AM Rahane,0,1,RA Tripathi,0,0,0,1
2,Rising Pune Supergiant,2,SPD Smith,28,18,RA Tripathi,7,6,36,24
2,Rising Pune Supergiant,3,MK Tiwary,26,16,SPD Smith,10,14,38,30
2,Rising Pune Supergiant,4,BA Stokes,33,25,MK Tiwary,17,14,51,39
2,Rising Pune Supergiant,5,MK Tiwary,3,6,MS Dhoni,5,5,9,11
2,Rising Pune Supergiant,6,MK Tiwary,1,2,DT Christian,3,3,4,5
2,Rising Pune Supergiant,7,Washington Sundar,5,3,MK Tiwary,13,7,23,10
2,Rising Pune Supergiant,8,Washington Sundar,5,3,MK Tiwary,13,7,23,10
