innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,SV Samson,2,4,0,0,50.0,run out (BA Stokes),1
1,Delhi Daredevils,KK Nair,64,45,9,0,142.22,c JD Unadkat b BA Stokes,2
1,Delhi Daredevils,SS Iyer,3,4,0,0,75.0,c MS Dhoni b JD Unadkat,3
1,Delhi Daredevils,RR Pant,36,22,4,2,163.64,c DT Christian b A Zampa,4
1,Delhi Daredevils,MN Samuels,27,21,1,2,128.57,c MS Dhoni b DT Christian,5
1,Delhi Daredevils,CJ Anderson,3,5,0,0,60.0,st MS Dhoni b Washington Sundar,6
1,Delhi Daredevils,PJ Cummins,11,6,0,1,183.33,b BA Stokes,7
1,Delhi Daredevils,A Mishra,13,9,0,1,144.44,not out,8
1,Delhi Daredevils,Mohammed Shami,2,4,0,0,50.0,c BA Stokes b JD Unadkat,9
2,Rising Pune Supergiant,AM Rahane,0,1,0,0,0.0,b Z Khan,1
2,Rising Pune Supergiant,RA Tripathi,7,6,1,0,116.67,c RR Pant b Z Khan,2
2,Rising Pune Supergiant,SPD Smith,38,32,4,1,118.75,lbw b S Nadeem,3
2,Rising Pune Supergiant,MK Tiwary,60,45,5,3,133.33,b PJ Cummins,4
2,Rising Pune Supergiant,BA Stokes,33,25,3,2,132.0,c CJ Anderson b Mohammed Shami,5
2,Rising Pune Supergiant,MS Dhoni,5,5,0,0,100.0,run out (Mohammed Shami),6
2,Rising Pune Supergiant,DT Christian,3,3,0,0,100.0,lbw b Mohammed Shami,7
2,Rising Pune Supergiant,Washington Sundar,5,3,0,0,166.67,not out,8
