match_number,date,opponent,catches,stumpings,run_outs
3,2025-03-23,Chennai Super Kings,1,0,1
9,2025-03-29,Gujarat Titans,1,0,1
12,2025-03-31,Kolkata Knight Riders,1,0,0
16,2025-04-04,Lucknow Super Giants,1,0,0
20,2025-04-07,Royal Challengers Bengaluru,1,0,0
29,2025-04-13,Delhi Capitals,0,1,2
33,2025-04-17,Sunrisers Hyderabad,0,1,0
38,2025-04-20,Chennai Super Kings,1,1,0
41,2025-04-23,Sunrisers Hyderabad,2,0,0
56,2025-05-06,Gujarat Titans,2,0,0
63,2025-05-21,Delhi Capitals,1,2,0
