match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2008-04-28,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,40,0,10.0,11,3,0
17,2008-04-30,Delhi Daredevils,Feroz Shah Kotla,4.0,0,29,1,7.25,10,1,1
21,2008-05-03,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,20,0,5.0,13,1,0
25,2008-05-05,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,16,0,4.0,14,2,0
29,2008-05-08,Kolkata Knight Riders,Eden Gardens,4.0,0,27,3,6.75,10,1,0
34,2008-05-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,33,0,16.5,1,2,0
43,2008-05-19,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,26,1,6.5,10,0,0
46,2008-05-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,28,2,7.0,18,3,1
51,2008-05-25,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,19,2,4.75,12,1,0
55,2008-05-28,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,14,1,3.5,17,3,0
