innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,3,4,Rajasthan Royals,AM Rahane,PP Chawla,AK Chaudhary,,upheld,False
2,5,5,Kolkata Knight Riders,RA Tripathi,SP Narine,AK Chaudhary,,struck down,False
