innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,4,1.2
1,Kolkata Knight Riders,2,RV Uthappa,17,3.1
1,Kolkata Knight Riders,3,N Rana,24,4.4
1,Kolkata Knight Riders,4,CA Lynn,51,8.6
1,Kolkata Knight Riders,5,Shubman Gill,106,15.2
1,Kolkata Knight Riders,6,KD Karthik,135,18.1
1,Kolkata Knight Riders,7,JPR Scantlebury-Searles,164,20.4
2,Rajasthan Royals,1,RA Tripathi,47,6.1
2,Rajasthan Royals,2,AM Rahane,109,15.1
2,Rajasthan Royals,3,SV Samson,126,17.5
2,Rajasthan Royals,4,STR Binny,130,18.6
