innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,43,3,30,8.6,3,8
1,Kings XI Punjab,middle,79,4,54,8.78,10,16
1,Kings XI Punjab,powerplay,75,0,36,12.5,15,14
2,Chennai Super Kings,death,71,1,30,14.2,10,7
2,Chennai Super Kings,middle,69,2,54,7.67,6,13
2,Chennai Super Kings,powerplay,53,2,36,8.83,7,12
