innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,KL Rahul,37,22,7,0,168.18,c DJ Bravo b Harbhajan Singh,1
1,Kings XI Punjab,CH Gayle,63,33,7,4,190.91,c Imran Tahir b SR Watson,2
1,Kings XI Punjab,MA Agarwal,30,19,1,2,157.89,c RA Jadeja b Imran Tahir,3
1,Kings XI Punjab,Yuvraj Singh,20,13,2,1,153.85,c MS Dhoni b SN Thakur,4
1,Kings XI Punjab,AJ Finch,0,1,0,0,0.0,lbw b Imran Tahir,5
1,Kings XI Punjab,KK Nair,29,17,2,1,170.59,c RA Jadeja b DJ Bravo,6
1,Kings XI Punjab,R Ashwin,14,11,0,1,127.27,c MS Dhoni b SN Thakur,7
1,Kings XI Punjab,AJ Tye,3,4,0,0,75.0,not out,8
2,Chennai Super Kings,SR Watson,11,9,2,0,122.22,c BB Sran b MM Sharma,1
2,Chennai Super Kings,M Vijay,12,10,0,1,120.0,c BB Sran b AJ Tye,2
2,Chennai Super Kings,AT Rayudu,49,35,5,1,140.0,run out (),3
2,Chennai Super Kings,SW Billings,9,8,1,0,112.5,lbw b R Ashwin,4
2,Chennai Super Kings,MS Dhoni,79,44,6,5,179.55,not out,5
2,Chennai Super Kings,RA Jadeja,19,13,1,1,146.15,c R Ashwin b AJ Tye,6
2,Chennai Super Kings,DJ Bravo,1,1,0,0,100.0,not out,7
