innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,KL Rahul,37,22,CH Gayle,58,26,96,48
1,Kings XI Punjab,2,CH Gayle,5,7,MA Agarwal,26,14,31,21
1,Kings XI Punjab,3,Yuvraj Singh,18,11,MA Agarwal,4,5,22,16
1,Kings XI Punjab,4,AJ Finch,0,1,Yuvraj Singh,0,0,0,1
1,Kings XI Punjab,5,KK Nair,6,5,Yuvraj Singh,2,2,8,7
1,Kings XI Punjab,6,R Ashwin,14,11,KK Nair,19,9,33,20
1,Kings XI Punjab,7,KK Nair,4,3,AJ Tye,1,2,5,5
1,Kings XI Punjab,8,AJ Tye,2,2,BB Sran,0,0,2,2
2,Chennai Super Kings,1,SR Watson,11,9,M Vijay,1,3,17,12
2,Chennai Super Kings,2,M Vijay,11,7,AT Rayudu,11,6,22,13
2,Chennai Super Kings,3,AT Rayudu,8,7,SW Billings,9,8,17,15
2,Chennai Super Kings,4,MS Dhoni,23,20,AT Rayudu,30,22,57,42
2,Chennai Super Kings,5,RA Jadeja,19,13,MS Dhoni,28,15,50,28
2,Chennai Super Kings,6,MS Dhoni,28,9,DJ Bravo,1,1,30,10
