match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2021-04-09,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,27,5,6.75,12,0,1
6,2021-04-14,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,25,2,6.25,10,0,2
10,2021-04-18,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,17,2,4.25,7,0,0
16,2021-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,47,3,11.75,8,3,0
19,2021-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,51,3,12.75,9,1,1
22,2021-04-27,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,37,2,9.25,5,2,0
26,2021-04-30,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,53,0,13.25,5,0,0
31,2021-09-20,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",2.0,0,13,0,6.5,3,1,0
35,2021-09-24,Chennai Super Kings,Sharjah Cricket Stadium,3.1,0,25,2,7.89,7,1,2
39,2021-09-26,Mumbai Indians,Dubai International Cricket Stadium,3.1,1,17,4,5.37,9,3,0
43,2021-09-29,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,34,3,8.5,10,1,0
48,2021-10-03,Punjab Kings,Sharjah Cricket Stadium,4.0,0,27,0,6.75,10,0,0
52,2021-10-06,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,33,3,8.25,8,0,1
56,2021-10-08,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,34,1,8.5,8,3,0
58,2021-10-11,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,19,2,4.75,9,1,0
