innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,71,11.6
1,Mumbai Indians,2,SR Tendulkar,82,13.5
1,Mumbai Indians,3,RV Uthappa,98,16.2
1,Mumbai Indians,4,AM Nayar,107,17.3
1,Mumbai Indians,5,SM Pollock,107,17.4
1,Mumbai Indians,6,MK Pandey,118,19.2
1,Mumbai Indians,7,DR Smith,119,19.4
2,Rajasthan Royals,1,Kamran Akmal,20,4.1
2,Rajasthan Royals,2,YK Pathan,32,6.1
2,Rajasthan Royals,3,SA Asnodkar,47,8.1
2,Rajasthan Royals,4,M Kaif,77,12.3
2,Rajasthan Royals,5,SR Watson,77,12.6
