match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2009-04-18,Chennai Super Kings,Newlands,1.0,0,15,0,15.0,0,0,0
32,2009-05-06,Deccan Chargers,SuperSport Park,3.0,0,25,1,8.33,4,0,0
35,2009-05-08,Delhi Daredevils,Buffalo Park,1.5,0,22,0,12.0,3,0,0
42,2009-05-12,Kings XI Punjab,SuperSport Park,1.0,0,10,0,10.0,4,1,0
