innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,24,21,3,1,114.29,c RD Gaikwad b Simarjeet Singh,1
1,Rajasthan Royals,JC Buttler,21,25,2,0,84.0,c TU Deshpande b Simarjeet Singh,2
1,Rajasthan Royals,SV Samson,15,19,0,0,78.95,c RD Gaikwad b Simarjeet Singh,3
1,Rajasthan Royals,R Parag,47,35,1,3,134.29,not out,4
1,Rajasthan Royals,Dhruv Jurel,28,18,1,2,155.56,c SN Thakur b TU Deshpande,5
1,Rajasthan Royals,SB Dubey,0,1,0,0,0.0,c S Dube b TU Deshpande,6
1,Rajasthan Royals,R Ashwin,1,1,0,0,100.0,not out,7
2,Chennai Super Kings,R Ravindra,27,18,1,2,150.0,c & b R Ashwin,1
2,Chennai Super Kings,RD Gaikwad,42,41,1,2,102.44,not out,2
2,Chennai Super Kings,DJ Mitchell,22,13,4,0,169.23,lbw b YS Chahal,3
2,Chennai Super Kings,MM Ali,10,13,0,0,76.92,c Avesh Khan b N Burger,4
2,Chennai Super Kings,S Dube,18,11,2,1,163.64,c R Parag b R Ashwin,5
2,Chennai Super Kings,RA Jadeja,5,6,0,0,83.33,obstructing the field,6
2,Chennai Super Kings,Sameer Rizvi,15,8,3,0,187.5,not out,7
