innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,47,2,30,9.4,5,8
1,Rajasthan Royals,middle,52,3,54,5.78,2,19
1,Rajasthan Royals,powerplay,42,0,36,7.0,6,17
2,Chennai Super Kings,death,59,2,39,9.08,8,12
2,Chennai Super Kings,middle,35,2,38,5.53,2,14
2,Chennai Super Kings,powerplay,51,1,33,9.27,6,10
