innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,M Theekshana,4.0,0,28,0,7.0,9,0,0
1,Chennai Super Kings,RA Jadeja,4.0,0,24,0,6.0,7,0,0
1,Chennai Super Kings,SN Thakur,4.0,0,32,0,8.0,6,0,0
1,Chennai Super Kings,Simarjeet Singh,4.0,0,26,3,6.5,13,4,0
1,Chennai Super Kings,TU Deshpande,4.0,0,30,2,7.5,9,0,0
2,Rajasthan Royals,Avesh Khan,2.0,0,12,1,6.0,3,1,0
2,Rajasthan Royals,N Burger,3.0,0,21,1,7.0,7,0,0
2,Rajasthan Royals,R Ashwin,4.0,0,35,2,8.75,8,1,0
2,Rajasthan Royals,Sandeep Sharma,3.0,0,30,0,10.0,4,1,0
2,Rajasthan Royals,TA Boult,2.2,0,24,0,10.29,6,1,0
2,Rajasthan Royals,YS Chahal,4.0,0,22,1,5.5,8,1,0
