innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,SV Samson,20,20,3,0,100.0,c MD Choudhary b Akash Singh,1
1,Chennai Super Kings,RD Gaikwad,13,9,2,0,144.44,c N Pooran b Akash Singh,2
1,Chennai Super Kings,Urvil Patel,6,7,1,0,85.71,c MR Marsh b Akash Singh,3
1,Chennai Super Kings,Kartik Sharma,71,42,6,5,169.05,c AK Markram b Shahbaz Ahmed,4
1,Chennai Super Kings,D Brevis,25,16,0,2,156.25,c Akash Singh b Mohammed Shami,5
1,Chennai Super Kings,S Dube,32,16,3,2,200.0,not out,6
1,Chennai Super Kings,PR Veer,13,10,1,0,130.0,not out,7
2,Lucknow Super Giants,MR Marsh,90,38,9,7,236.84,run out (Mukesh Choudhary),1
2,Lucknow Super Giants,JP Inglis,36,32,3,1,112.5,c Urvil Patel b Mukesh Choudhary,2
2,Lucknow Super Giants,N Pooran,32,17,1,4,188.24,not out,3
2,Lucknow Super Giants,Abdul Samad,7,3,0,1,233.33,b SH Johnson,4
2,Lucknow Super Giants,MD Choudhary,13,10,2,0,130.0,not out,5
