innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Chennai Super Kings,1,1,SV Samson,Mohammed Shami,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,2,SV Samson,Mohammed Shami,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,3,SV Samson,Mohammed Shami,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,4,SV Samson,Mohammed Shami,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,5,SV Samson,Mohammed Shami,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6.wides,SV Samson,Mohammed Shami,RD Gaikwad,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6,SV Samson,Mohammed Shami,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1,RD Gaikwad,Akash Singh,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,2,RD Gaikwad,Akash Singh,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3,RD Gaikwad,Akash Singh,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,4,SV Samson,Akash Singh,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,5,RD Gaikwad,Akash Singh,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,6,SV Samson,Akash Singh,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,1,RD Gaikwad,Mohammed Shami,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,2,SV Samson,Mohammed Shami,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,3,RD Gaikwad,Mohammed Shami,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,4,SV Samson,Mohammed Shami,RD Gaikwad,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,5,SV Samson,Mohammed Shami,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,6,SV Samson,Mohammed Shami,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,1,RD Gaikwad,Akash Singh,SV Samson,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
