innings,team,wicket_number,player_out,score,over
1,Deccan Chargers,1,AC Gilchrist,43,3.6
1,Deccan Chargers,2,VVS Laxman,45,4.3
1,Deccan Chargers,3,HH Gibbs,100,11.2
1,Deccan Chargers,4,RG Sharma,102,11.5
1,Deccan Chargers,5,Anirudh Singh,112,12.4
1,Deccan Chargers,6,A Symonds,142,17.4
1,Deccan Chargers,7,WPUJC Vaas,161,19.5
1,Deccan Chargers,8,TL Suman,163,20.2
2,Kings XI Punjab,1,MS Bisla,10,3.2
2,Kings XI Punjab,2,KC Sangakkara,11,3.6
2,Kings XI Punjab,3,Yuvraj Singh,22,5.6
2,Kings XI Punjab,4,DPMD Jayawardene,46,8.4
2,Kings XI Punjab,5,AB Barath,57,11.1
2,Kings XI Punjab,6,RS Bopara,68,12.6
2,Kings XI Punjab,7,PP Chawla,104,17.1
2,Kings XI Punjab,8,IK Pathan,152,20.1
