innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Arshad Khan,3.0,0,45,1,15.0,5,5,0
1,Lucknow Super Giants,DJ Hooda,1.0,0,9,0,9.0,1,1,0
1,Lucknow Super Giants,KH Pandya,2.0,0,20,0,10.0,3,1,0
1,Lucknow Super Giants,Mohsin Khan,4.0,0,29,0,7.25,11,0,0
1,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,51,2,12.75,6,1,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,26,1,6.5,9,0,0
1,Lucknow Super Giants,Yudhvir Singh,2.0,0,28,0,14.0,3,0,0
2,Delhi Capitals,AR Patel,1.0,0,20,1,20.0,2,0,0
2,Delhi Capitals,Gulbadin Naib,1.0,0,12,0,12.0,1,0,0
2,Delhi Capitals,I Sharma,4.0,0,34,3,8.5,10,2,0
2,Delhi Capitals,KK Ahmed,2.0,0,22,1,11.0,6,1,0
2,Delhi Capitals,Kuldeep Yadav,4.0,0,33,1,8.25,9,0,0
2,Delhi Capitals,Mukesh Kumar,4.0,0,33,1,8.25,9,2,0
2,Delhi Capitals,Rasikh Salam,3.0,0,30,0,10.0,5,0,0
2,Delhi Capitals,T Stubbs,1.0,0,4,1,4.0,3,0,0
