match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2021-04-09,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",7,7,1,0,100.0,c DT Christian b HV Patel,7
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",15,9,3,0,166.67,c M Prasidh Krishna b AD Russell,7
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3,3,0,0,100.0,not out,7
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",1,5,0,0,20.0,b Lalit Yadav,6
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3,3,0,0,100.0,c N Pooran b Mohammed Shami,7
24,2021-04-29,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",39,26,2,2,150.0,b Mustafizur Rahman,4
27,2021-05-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",32,23,2,2,139.13,lbw b SM Curran,4
30,2021-09-19,Chennai Super Kings,Dubai International Cricket Stadium,4,5,0,0,80.0,"run out (MS Dhoni, DJ Bravo)",7
34,2021-09-23,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",12,9,0,1,133.33,c VR Iyer b LH Ferguson,6
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,5,11,0,0,45.45,b GJ Maxwell,5
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,13,15,1,1,86.67,not out,7
55,2021-10-08,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",9,7,1,0,128.57,c Mohammad Nabi b Rashid Khan,7
