match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2021-04-09,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,25,1,6.25,9,0,0
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,13,1,3.25,13,1,0
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,30,1,10.0,8,0,0
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,17,0,8.5,2,0,0
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,31,0,10.33,7,3,0
24,2021-04-29,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",1.0,0,12,0,12.0,0,0,0
30,2021-09-19,Chennai Super Kings,Dubai International Cricket Stadium,2.0,0,27,0,13.5,2,2,0
34,2021-09-23,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",3.0,0,25,0,8.33,6,0,0
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,27,0,6.75,7,3,0
42,2021-09-28,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,24,1,6.0,6,0,1
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,2.1,0,18,1,8.31,5,0,0
55,2021-10-08,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",1.0,0,16,0,16.0,1,0,1
