match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2015-04-10,Rajasthan Royals,Maharashtra Cricket Association Stadium,4.0,0,34,1,8.5,8,2,0
7,2015-04-12,Mumbai Indians,Wankhede Stadium,4.0,0,30,2,7.5,8,0,0
10,2015-04-15,Delhi Daredevils,Maharashtra Cricket Association Stadium,3.5,0,28,1,7.3,7,0,0
14,2015-04-18,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,2.0,0,22,0,11.0,4,0,0
18,2015-04-21,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,30,2,7.5,7,1,0
24,2015-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,35,1,8.75,8,1,0
27,2015-04-27,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",4.0,0,25,2,6.25,8,0,0
31,2015-05-01,Delhi Daredevils,Feroz Shah Kotla,2.5,0,23,0,8.12,3,1,0
35,2015-05-03,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",3.0,0,24,0,8.0,3,0,0
40,2015-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,50,1,12.5,9,2,0
44,2015-05-09,Kolkata Knight Riders,Eden Gardens,4.0,0,33,1,8.25,10,1,0
48,2015-05-11,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,19,0,9.5,3,0,0
50,2015-05-13,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2.0,0,11,2,5.5,2,0,0
53,2015-05-16,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",3.0,0,28,0,9.33,3,1,0
