innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DJ Bravo,4.0,0,25,2,6.25,9,4,0
1,Chennai Super Kings,DL Chahar,4.0,0,31,1,7.75,12,2,0
1,Chennai Super Kings,L Ngidi,4.0,0,20,1,5.0,10,0,0
1,Chennai Super Kings,RA Jadeja,4.0,0,13,1,3.25,14,0,0
1,Chennai Super Kings,SN Thakur,4.0,0,50,1,12.5,9,3,0
2,Sunrisers Hyderabad,B Kumar,3.1,0,14,1,4.42,12,1,0
2,Sunrisers Hyderabad,CR Brathwaite,3.0,0,31,0,10.33,6,1,0
2,Sunrisers Hyderabad,Rashid Khan,4.0,0,11,2,2.75,14,0,0
2,Sunrisers Hyderabad,S Kaul,4.0,0,32,2,8.0,9,1,0
2,Sunrisers Hyderabad,Sandeep Sharma,3.0,0,30,2,10.0,6,0,0
2,Sunrisers Hyderabad,Shakib Al Hasan,2.0,0,20,0,10.0,1,0,0
