match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Delhi Daredevils,Eden Gardens,14,15,1,0,93.33,not out,5
8,2013-04-08,Rajasthan Royals,Sawai Mansingh Stadium,51,38,3,3,134.21,b KK Cooper,5
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,5,0,0,40.0,c DT Christian b RP Singh,6
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,47,21,5,3,223.81,run out (DW Steyn),4
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",47,38,6,0,123.68,c DJ Hussey b Azhar Mahmood,4
26,2013-04-20,Chennai Super Kings,Eden Gardens,2,7,0,0,28.57,c RA Jadeja b DJ Bravo,4
33,2013-04-24,Mumbai Indians,Eden Gardens,31,25,4,1,124.0,c RG Sharma b MG Johnson,5
35,2013-04-26,Kings XI Punjab,Eden Gardens,42,26,3,4,161.54,c Gurkeerat Singh b Azhar Mahmood,5
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",32,22,2,2,145.45,not out,5
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,10,9,2,0,111.11,c UT Yadav b S Nadeem,5
53,2013-05-07,Mumbai Indians,Wankhede Stadium,5,10,0,0,50.0,c RG Sharma b AN Ahmed,5
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,15,15,1,0,100.0,c RV Uthappa b MR Marsh,4
72,2013-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9,9,1,0,100.0,lbw b KV Sharma,4
