match_number,date,opponent,catches,stumpings,run_outs
3,2010-03-13,Kings XI Punjab,1,0,0
6,2010-03-15,Rajasthan Royals,0,0,1
26,2010-03-29,Kolkata Knight Riders,1,0,0
55,2010-04-18,Deccan Chargers,1,0,0
