match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2010-03-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",72,54,9,1,133.33,c DPMD Jayawardene b IK Pathan,1
6,2010-03-15,Rajasthan Royals,"Sardar Patel Stadium, Motera",9,8,1,0,112.5,c GC Smith b AD Mascarenhas,1
26,2010-03-29,Kolkata Knight Riders,Feroz Shah Kotla,1,2,0,0,50.0,lbw b CK Langeveldt,3
29,2010-03-31,Rajasthan Royals,Feroz Shah Kotla,43,37,3,0,116.22,c YK Pathan b S Narwal,3
35,2010-04-04,Royal Challengers Bangalore,Feroz Shah Kotla,1,1,0,0,100.0,run out (KP Appanna),3
39,2010-04-07,Kolkata Knight Riders,Eden Gardens,47,29,6,1,162.07,run out (SC Ganguly),3
44,2010-04-11,Kings XI Punjab,Feroz Shah Kotla,26,12,5,0,216.67,"run out (J Theron, KC Sangakkara)",3
47,2010-04-13,Mumbai Indians,Brabourne Stadium,17,9,3,0,188.89,c & b Harbhajan Singh,3
50,2010-04-15,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",57,56,5,0,101.79,not out,4
55,2010-04-18,Deccan Chargers,Feroz Shah Kotla,4,9,0,0,44.44,c RG Sharma b PP Ojha,4
