innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,Q de Kock,10,2.6
1,Mumbai Indians,2,SA Yadav,86,11.3
1,Mumbai Indians,3,Ishan Kishan,88,12.1
1,Mumbai Indians,4,RG Sharma,115,16.2
1,Mumbai Indians,5,HH Pandya,123,17.2
1,Mumbai Indians,6,KA Pollard,125,18.2
1,Mumbai Indians,7,M Jansen,126,18.3
1,Mumbai Indians,8,KH Pandya,150,20.3
1,Mumbai Indians,9,JJ Bumrah,150,20.4
1,Mumbai Indians,10,RD Chahar,152,20.6
2,Kolkata Knight Riders,1,Shubman Gill,72,9.5
2,Kolkata Knight Riders,2,RA Tripathi,84,11.3
2,Kolkata Knight Riders,3,EJG Morgan,104,13.5
2,Kolkata Knight Riders,4,N Rana,122,15.6
2,Kolkata Knight Riders,5,Shakib Al Hasan,122,16.2
2,Kolkata Knight Riders,6,AD Russell,140,20.3
2,Kolkata Knight Riders,7,PJ Cummins,140,20.4
