innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,69,3,30,13.8,10,7
1,Deccan Chargers,middle,48,3,54,5.33,5,23
1,Deccan Chargers,powerplay,25,2,36,4.17,3,26
2,Delhi Daredevils,death,80,0,28,17.14,12,7
2,Delhi Daredevils,middle,31,0,27,6.89,4,12
2,Delhi Daredevils,powerplay,32,1,23,8.35,5,7
