innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,61,9.1
1,Chennai Super Kings,2,RV Uthappa,124,14.3
1,Chennai Super Kings,3,F du Plessis,192,20.6
2,Kolkata Knight Riders,1,VR Iyer,91,11.4
2,Kolkata Knight Riders,2,N Rana,93,11.6
2,Kolkata Knight Riders,3,SP Narine,97,12.3
2,Kolkata Knight Riders,4,Shubman Gill,108,14.2
2,Kolkata Knight Riders,5,KD Karthik,119,15.5
2,Kolkata Knight Riders,6,Shakib Al Hasan,120,15.6
2,Kolkata Knight Riders,7,RA Tripathi,123,16.4
2,Kolkata Knight Riders,8,EJG Morgan,125,17.3
2,Kolkata Knight Riders,9,Shivam Mavi,164,20.5
