innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vijay,45,6.5
1,Kings XI Punjab,2,M Vohra,78,11.5
1,Kings XI Punjab,3,GJ Maxwell,143,17.3
1,Kings XI Punjab,4,WP Saha,149,17.6
1,Kings XI Punjab,5,Gurkeerat Singh,169,20.3
2,Kolkata Knight Riders,1,RV Uthappa,31,4.3
2,Kolkata Knight Riders,2,MK Pandey,63,8.3
2,Kolkata Knight Riders,3,G Gambhir,69,9.5
2,Kolkata Knight Riders,4,SA Yadav,83,11.5
2,Kolkata Knight Riders,5,YK Pathan,136,15.6
2,Kolkata Knight Riders,6,AD Russell,159,17.5
2,Kolkata Knight Riders,7,J Botha,161,18.2
2,Kolkata Knight Riders,8,GB Hogg,177,20.2
2,Kolkata Knight Riders,9,PP Chawla,183,20.4
