match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2016-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,22,10,2,1,220.0,not out,5
10,2016-04-17,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,2,0,0,50.0,c GJ Maxwell b MM Sharma,6
16,2016-04-22,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,41,38,3,0,107.89,c AB de Villiers b HV Patel,5
20,2016-04-24,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,23,12,2,1,191.67,not out,6
22,2016-04-26,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,4,1,0,125.0,c AP Tare b A Nehra,4
25,2016-04-29,Gujarat Lions,Maharashtra Cricket Association Stadium,30,18,2,2,166.67,not out,4
29,2016-05-01,Mumbai Indians,Maharashtra Cricket Association Stadium,24,24,2,0,100.0,c AT Rayudu b JJ Bumrah,5
33,2016-05-05,Delhi Daredevils,Feroz Shah Kotla,27,20,1,2,135.0,c SW Billings b Imran Tahir,4
35,2016-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,9,8,0,1,112.5,c Parvez Rasool b SR Watson,4
40,2016-05-10,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30,20,1,2,150.0,"run out (BB Sran, Yuvraj Singh)",6
45,2016-05-14,Kolkata Knight Riders,Eden Gardens,8,22,0,0,36.36,not out,6
53,2016-05-21,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,64,32,4,5,200.0,not out,5
