match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2015-04-09,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,25,3,6.25,12,1,0
4,2015-04-11,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",4.0,0,31,0,7.75,8,2,0
12,2015-04-17,Mumbai Indians,Wankhede Stadium,4.0,0,23,3,5.75,13,1,0
15,2015-04-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,32,0,8.0,7,1,0
20,2015-04-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,10,4,2.5,14,0,0
24,2015-04-25,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,16,2,4.0,15,0,0
28,2015-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,38,1,9.5,6,0,0
30,2015-04-30,Kolkata Knight Riders,Eden Gardens,4.0,0,36,0,9.0,11,3,0
34,2015-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,31,1,7.75,8,0,0
37,2015-05-04,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,19,3,4.75,13,1,0
43,2015-05-08,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",3.0,0,45,0,15.0,3,0,0
47,2015-05-10,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,29,0,7.25,10,0,0
53,2015-05-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,17,1,5.67,12,0,0
57,2015-05-19,Mumbai Indians,Wankhede Stadium,4.0,0,28,1,7.0,15,2,1
59,2015-05-22,Royal Challengers Bangalore,JSCA International Stadium Complex,4.0,0,28,3,7.0,14,1,0
60,2015-05-24,Mumbai Indians,Eden Gardens,4.0,0,41,0,10.25,9,0,0
