innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,7,5,P Simran Singh,2,3,9,8
1,Punjab Kings,2,JP Inglis,2,3,P Simran Singh,16,7,18,10
1,Punjab Kings,3,JP Inglis,1,1,SS Iyer,2,3,3,4
1,Punjab Kings,4,N Wadhera,6,7,JP Inglis,1,3,8,9
1,Punjab Kings,5,MP Stoinis,10,5,N Wadhera,2,3,12,8
1,Punjab Kings,6,Shashank Singh,3,5,MP Stoinis,7,6,10,11
1,Punjab Kings,7,Musheer Khan,0,3,MP Stoinis,0,0,0,3
1,Punjab Kings,8,Azmatullah Omarzai,3,4,MP Stoinis,9,6,18,10
1,Punjab Kings,9,Harpreet Brar,4,11,Azmatullah Omarzai,15,7,19,18
1,Punjab Kings,10,KA Jamieson,0,3,Azmatullah Omarzai,0,1,4,4
2,Royal Challengers Bengaluru,1,PD Salt,14,8,V Kohli,12,12,30,20
2,Royal Challengers Bengaluru,2,MA Agarwal,19,13,PD Salt,35,14,54,27
2,Royal Challengers Bengaluru,3,RM Patidar,15,8,PD Salt,7,5,22,13
