innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,B Kumar,2.0,0,17,1,8.5,5,0,0
1,Royal Challengers Bengaluru,JR Hazlewood,3.1,1,21,3,6.63,10,0,0
1,Royal Challengers Bengaluru,KH Pandya,1.0,0,10,0,10.0,2,0,0
1,Royal Challengers Bengaluru,R Shepherd,1.0,0,5,1,5.0,3,0,0
1,Royal Challengers Bengaluru,Suyash Sharma,3.0,0,17,3,5.67,10,1,0
1,Royal Challengers Bengaluru,Yash Dayal,4.0,0,26,2,6.5,11,0,1
2,Punjab Kings,Arshdeep Singh,2.0,0,20,0,10.0,2,0,0
2,Punjab Kings,Azmatullah Omarzai,1.0,0,10,0,10.0,3,0,0
2,Punjab Kings,Harpreet Brar,2.0,0,18,0,9.0,2,0,0
2,Punjab Kings,KA Jamieson,3.0,1,27,1,9.0,9,0,0
2,Punjab Kings,Musheer Khan,2.0,0,27,1,13.5,1,0,0
