innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,JD Ryder,0,1.2
1,Royal Challengers Bangalore,2,LRPL Taylor,0,1.3
1,Royal Challengers Bangalore,3,RV Uthappa,17,5.5
1,Royal Challengers Bangalore,4,KP Pietersen,52,9.5
1,Royal Challengers Bangalore,5,V Kohli,63,12.5
1,Royal Challengers Bangalore,6,B Akhil,88,16.4
1,Royal Challengers Bangalore,7,P Kumar,119,20.2
1,Royal Challengers Bangalore,8,R Dravid,125,20.4
2,Rajasthan Royals,1,SA Asnodkar,2,1.5
2,Rajasthan Royals,2,GC Smith,7,3.6
2,Rajasthan Royals,3,NK Patel,14,7.2
2,Rajasthan Royals,4,T Henderson,28,9.3
2,Rajasthan Royals,5,AD Mascarenhas,28,9.4
2,Rajasthan Royals,6,YK Pathan,47,12.1
2,Rajasthan Royals,7,RA Jadeja,47,12.2
2,Rajasthan Royals,8,SK Warne,53,14.3
2,Rajasthan Royals,9,MM Patel,53,14.5
2,Rajasthan Royals,10,Kamran Khan,58,16.1
