innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,Q de Kock,9,7,SS Iyer,2,5,11,12
1,Delhi Daredevils,2,SS Iyer,17,15,SV Samson,16,15,37,30
1,Delhi Daredevils,3,KK Nair,5,5,SV Samson,1,1,6,6
1,Delhi Daredevils,4,JP Duminy,25,19,SV Samson,43,32,71,51
1,Delhi Daredevils,5,JP Duminy,24,12,P Negi,10,10,39,21
2,Mumbai Indians,1,RG Sharma,8,6,PA Patel,1,4,9,10
2,Mumbai Indians,2,AT Rayudu,25,23,RG Sharma,28,18,53,41
2,Mumbai Indians,3,KH Pandya,36,17,RG Sharma,5,8,41,25
2,Mumbai Indians,4,RG Sharma,5,5,JC Buttler,2,6,7,11
2,Mumbai Indians,5,KA Pollard,19,18,RG Sharma,12,9,34,27
2,Mumbai Indians,6,HH Pandya,1,1,RG Sharma,7,2,8,3
2,Mumbai Indians,7,Harbhajan Singh,0,1,HH Pandya,0,0,0,1
2,Mumbai Indians,8,TG Southee,1,1,HH Pandya,1,1,2,2
