innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,54,1,30,10.8,6,7
1,Delhi Daredevils,middle,69,2,54,7.67,6,10
1,Delhi Daredevils,powerplay,41,1,36,6.83,5,16
2,Mumbai Indians,death,40,3,30,8.0,3,8
2,Mumbai Indians,middle,62,3,54,6.89,6,17
2,Mumbai Indians,powerplay,52,1,36,8.67,10,15
