match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Mumbai Indians,Eden Gardens,40,24,2,3,166.67,c KA Pollard b Harbhajan Singh,3
5,2015-04-11,Royal Challengers Bangalore,Eden Gardens,23,15,4,0,153.33,run out (V Kohli),3
14,2015-04-18,Kings XI Punjab,Maharashtra Cricket Association Stadium,12,6,2,0,200.0,c GJ Bailey b Sandeep Sharma,3
17,2015-04-20,Delhi Daredevils,Feroz Shah Kotla,0,3,0,0,0.0,c Imran Tahir b DJ Muthuswami,3
19,2015-04-22,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,33,24,3,1,137.5,not out,3
28,2015-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15,20,2,0,75.0,c DJ Bravo b R Ashwin,3
30,2015-04-30,Chennai Super Kings,Eden Gardens,3,10,0,0,30.0,c RA Jadeja b P Negi,3
38,2015-05-04,Sunrisers Hyderabad,Eden Gardens,33,26,1,2,126.92,"run out (Bipul Sharma, NV Ojha)",3
42,2015-05-07,Delhi Daredevils,Eden Gardens,22,19,1,1,115.79,b Yuvraj Singh,3
44,2015-05-09,Kings XI Punjab,Eden Gardens,22,15,4,0,146.67,c AR Patel b GJ Maxwell,3
51,2015-05-14,Mumbai Indians,Wankhede Stadium,1,1,0,0,100.0,run out (LMP Simmons),3
54,2015-05-16,Rajasthan Royals,Brabourne Stadium,21,21,3,0,100.0,c CH Morris b DS Kulkarni,3
