innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,33,4,30,6.6,2,10
1,Rajasthan Royals,middle,52,3,54,5.78,3,19
1,Rajasthan Royals,powerplay,41,1,36,6.83,7,18
2,Deccan Chargers,death,42,3,39,6.46,4,15
2,Deccan Chargers,middle,35,2,39,5.38,2,18
2,Deccan Chargers,powerplay,51,0,34,9.0,7,15
