match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2021-04-09,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,26,2,6.5,10,0,0
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,0,7.0,7,0,1
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,14,1,3.5,12,0,0
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,32,1,8.0,7,2,2
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,21,0,7.0,9,0,0
24,2021-04-29,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",4.0,0,15,1,3.75,11,0,0
27,2021-05-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",4.0,0,56,1,14.0,4,2,1
30,2021-09-19,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,33,2,8.25,10,2,0
34,2021-09-23,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,43,3,10.75,8,1,0
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,36,3,9.0,11,2,0
42,2021-09-28,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,24,2,6.0,9,0,0
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,29,1,7.25,10,0,0
51,2021-10-05,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,14,2,3.5,18,0,1
55,2021-10-08,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,39,2,9.75,8,3,0
