match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2025-03-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4,2,1,0,200.0,c PJ Cummins b Simarjeet Singh,3
6,2025-03-26,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",25,15,0,3,166.67,c Q de Kock b CV Varun,3
11,2025-03-30,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",37,28,2,2,132.14,b M Pathirana,4
18,2025-04-05,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",43,25,3,3,172.0,not out,3
23,2025-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",26,14,1,3,185.71,c JC Buttler b K Khejroliya,4
28,2025-04-13,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",30,22,3,1,136.36,c V Kohli b Yash Dayal,3
32,2025-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",8,11,1,0,72.73,b AR Patel,3
36,2025-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",39,26,3,2,150.0,lbw b Avesh Khan,4
42,2025-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",22,10,2,2,220.0,c JM Sharma b KH Pandya,4
47,2025-04-28,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",32,15,2,2,213.33,not out,4
50,2025-05-01,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",16,8,3,0,200.0,c RG Sharma b JJ Bumrah,4
53,2025-05-04,Kolkata Knight Riders,"Eden Gardens, Kolkata",95,45,6,8,211.11,c VG Arora b Harshit Rana,4
59,2025-05-18,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",13,11,0,1,118.18,b Harpreet Brar,4
62,2025-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",3,4,0,0,75.0,b Noor Ahmad,4
