innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,D Pretorius,4.0,0,50,0,12.5,4,2,0
1,Chennai Super Kings,DJ Bravo,4.0,0,42,2,10.5,5,2,2
1,Chennai Super Kings,M Theekshana,4.0,0,32,1,8.0,6,2,0
1,Chennai Super Kings,MJ Santner,2.0,0,8,0,4.0,6,0,0
1,Chennai Super Kings,Mukesh Choudhary,4.0,0,36,0,9.0,6,3,0
1,Chennai Super Kings,RA Jadeja,2.0,0,18,0,9.0,1,2,0
2,Punjab Kings,Arshdeep Singh,4.0,0,23,1,5.75,8,1,0
2,Punjab Kings,K Rabada,4.0,0,23,2,5.75,12,0,0
2,Punjab Kings,LS Livingstone,1.0,0,12,0,12.0,2,0,0
2,Punjab Kings,R Dhawan,4.0,0,39,2,9.75,9,2,0
2,Punjab Kings,RD Chahar,3.0,0,30,0,10.0,3,1,0
2,Punjab Kings,Sandeep Sharma,4.0,0,40,1,10.0,10,2,0
