innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,MA Agarwal,18,21,2,0,85.71,c S Dube b M Theekshana,1
1,Punjab Kings,S Dhawan,88,59,9,2,149.15,not out,2
1,Punjab Kings,PBB Rajapaksa,42,32,2,2,131.25,c S Dube b DJ Bravo,3
1,Punjab Kings,LS Livingstone,19,7,1,2,271.43,c Mukesh Choudhary b DJ Bravo,4
1,Punjab Kings,JM Bairstow,6,3,1,0,200.0,"run out (MJ Santner, MS Dhoni)",5
2,Chennai Super Kings,RD Gaikwad,30,27,4,0,111.11,c MA Agarwal b K Rabada,1
2,Chennai Super Kings,RV Uthappa,1,7,0,0,14.29,c R Dhawan b Sandeep Sharma,2
2,Chennai Super Kings,MJ Santner,9,15,1,0,60.0,b Arshdeep Singh,3
2,Chennai Super Kings,S Dube,8,7,1,0,114.29,b R Dhawan,4
2,Chennai Super Kings,AT Rayudu,78,39,7,6,200.0,b K Rabada,5
2,Chennai Super Kings,RA Jadeja,21,16,1,1,131.25,not out,6
2,Chennai Super Kings,MS Dhoni,12,8,1,1,150.0,c JM Bairstow b R Dhawan,7
2,Chennai Super Kings,D Pretorius,1,1,0,0,100.0,not out,8
