match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Delhi Capitals,DJ Bravo,4.0,0,28,1,7.0,7
2,Delhi Capitals,DL Chahar,4.0,0,36,0,9.0,8
2,Delhi Capitals,MM Ali,3.0,0,33,0,11.0,2
2,Delhi Capitals,RA Jadeja,2.0,0,16,0,8.0,2
2,Delhi Capitals,SM Curran,2.0,0,24,0,12.0,2
2,Delhi Capitals,SN Thakur,3.4,0,53,2,14.45,6
8,Punjab Kings,DJ Bravo,2.0,0,10,1,5.0,6
8,Punjab Kings,DL Chahar,4.0,1,13,4,3.25,18
8,Punjab Kings,MM Ali,3.0,0,17,1,5.67,6
8,Punjab Kings,RA Jadeja,4.0,0,19,0,4.75,14
8,Punjab Kings,SM Curran,3.0,0,12,1,4.0,12
8,Punjab Kings,SN Thakur,4.0,0,35,0,8.75,8
12,Rajasthan Royals,DJ Bravo,3.0,0,28,1,9.33,7
12,Rajasthan Royals,DL Chahar,3.0,0,32,0,10.67,7
12,Rajasthan Royals,MM Ali,3.0,0,7,3,2.33,10
12,Rajasthan Royals,RA Jadeja,4.0,0,28,2,7.0,9
12,Rajasthan Royals,SM Curran,4.0,0,24,2,6.0,12
12,Rajasthan Royals,SN Thakur,3.0,0,20,1,6.67,9
15,Kolkata Knight Riders,DL Chahar,4.0,0,29,4,7.25,13
15,Kolkata Knight Riders,L Ngidi,4.0,0,28,3,7.0,14
15,Kolkata Knight Riders,RA Jadeja,4.0,0,33,0,8.25,7
15,Kolkata Knight Riders,SM Curran,4.0,0,58,1,14.5,9
15,Kolkata Knight Riders,SN Thakur,3.1,0,48,0,15.16,5
19,Royal Challengers Bangalore,DJ Bravo,2.0,0,19,0,9.5,4
19,Royal Challengers Bangalore,DL Chahar,2.0,0,25,0,12.5,3
19,Royal Challengers Bangalore,Imran Tahir,4.0,0,16,2,4.0,14
19,Royal Challengers Bangalore,RA Jadeja,4.0,1,13,3,3.25,15
19,Royal Challengers Bangalore,SM Curran,4.0,0,35,1,8.75,9
19,Royal Challengers Bangalore,SN Thakur,4.0,0,11,1,2.75,16
23,Sunrisers Hyderabad,DL Chahar,3.0,0,21,0,7.0,7
23,Sunrisers Hyderabad,L Ngidi,4.0,0,35,2,8.75,7
23,Sunrisers Hyderabad,MM Ali,2.0,0,16,0,8.0,2
23,Sunrisers Hyderabad,RA Jadeja,3.0,0,23,0,7.67,6
23,Sunrisers Hyderabad,SM Curran,4.0,0,30,1,7.5,8
23,Sunrisers Hyderabad,SN Thakur,4.0,0,44,0,11.0,4
27,Mumbai Indians,DL Chahar,4.0,0,37,0,9.25,8
27,Mumbai Indians,L Ngidi,4.0,0,62,0,15.5,3
27,Mumbai Indians,MM Ali,1.0,0,1,1,1.0,5
27,Mumbai Indians,RA Jadeja,3.0,0,29,1,9.67,5
27,Mumbai Indians,SM Curran,4.0,0,34,3,8.5,11
27,Mumbai Indians,SN Thakur,4.0,0,56,1,14.0,4
30,Mumbai Indians,DJ Bravo,4.0,0,25,3,6.25,11
30,Mumbai Indians,DL Chahar,4.0,0,19,2,4.75,13
30,Mumbai Indians,JR Hazlewood,4.0,0,34,1,8.5,8
30,Mumbai Indians,MM Ali,3.0,0,16,0,5.33,4
30,Mumbai Indians,RA Jadeja,1.0,0,13,0,13.0,1
30,Mumbai Indians,SN Thakur,4.0,0,29,1,7.25,9
35,Royal Challengers Bangalore,DJ Bravo,4.0,0,24,3,6.0,10
35,Royal Challengers Bangalore,DL Chahar,4.0,0,35,1,8.75,7
35,Royal Challengers Bangalore,JR Hazlewood,4.0,0,34,0,8.5,6
35,Royal Challengers Bangalore,RA Jadeja,4.0,0,31,0,7.75,7
35,Royal Challengers Bangalore,SN Thakur,4.0,0,29,2,7.25,7
38,Kolkata Knight Riders,DL Chahar,4.0,0,32,0,8.0,8
38,Kolkata Knight Riders,JR Hazlewood,4.0,0,40,2,10.0,6
38,Kolkata Knight Riders,RA Jadeja,4.0,0,21,1,5.25,5
38,Kolkata Knight Riders,SM Curran,4.0,0,56,0,14.0,5
38,Kolkata Knight Riders,SN Thakur,4.0,1,20,2,5.0,10
44,Sunrisers Hyderabad,DJ Bravo,4.0,0,17,2,4.25,10
44,Sunrisers Hyderabad,DL Chahar,4.0,0,32,0,8.0,9
44,Sunrisers Hyderabad,JR Hazlewood,4.0,0,24,3,6.0,11
44,Sunrisers Hyderabad,MM Ali,1.0,0,5,0,5.0,2
44,Sunrisers Hyderabad,RA Jadeja,3.0,0,14,1,4.67,5
44,Sunrisers Hyderabad,SN Thakur,4.0,0,37,1,9.25,7
47,Rajasthan Royals,JR Hazlewood,4.0,0,54,0,13.5,7
47,Rajasthan Royals,KM Asif,2.1,0,18,1,8.31,2
47,Rajasthan Royals,MM Ali,2.2,0,23,0,9.86,4
47,Rajasthan Royals,RA Jadeja,1.0,0,9,0,9.0,3
47,Rajasthan Royals,SM Curran,4.0,0,55,0,13.75,4
47,Rajasthan Royals,SN Thakur,4.0,0,30,2,7.5,11
50,Delhi Capitals,DJ Bravo,1.4,0,20,1,12.0,4
50,Delhi Capitals,DL Chahar,3.0,0,34,1,11.33,9
50,Delhi Capitals,JR Hazlewood,4.0,0,27,1,6.75,10
50,Delhi Capitals,MM Ali,3.0,0,16,0,5.33,8
50,Delhi Capitals,RA Jadeja,4.0,0,28,2,7.0,9
50,Delhi Capitals,SN Thakur,4.0,0,13,2,3.25,12
53,Punjab Kings,DJ Bravo,2.0,0,32,0,16.0,0
53,Punjab Kings,DL Chahar,4.0,0,48,1,12.0,5
53,Punjab Kings,JR Hazlewood,3.0,0,22,0,7.33,10
53,Punjab Kings,RA Jadeja,1.0,0,9,0,9.0,2
53,Punjab Kings,SN Thakur,3.0,0,28,3,9.33,10
57,Delhi Capitals,DJ Bravo,3.0,0,31,1,10.33,4
57,Delhi Capitals,DL Chahar,3.0,0,26,0,8.67,5
57,Delhi Capitals,JR Hazlewood,4.0,0,29,2,7.25,13
57,Delhi Capitals,MM Ali,4.0,0,27,1,6.75,5
57,Delhi Capitals,RA Jadeja,3.0,0,23,1,7.67,4
57,Delhi Capitals,SN Thakur,3.0,0,36,0,12.0,5
60,Kolkata Knight Riders,DJ Bravo,4.0,0,29,1,7.25,9
60,Kolkata Knight Riders,DL Chahar,4.0,0,32,1,8.0,10
60,Kolkata Knight Riders,JR Hazlewood,4.0,0,29,2,7.25,10
60,Kolkata Knight Riders,RA Jadeja,4.0,0,37,2,9.25,9
60,Kolkata Knight Riders,SN Thakur,4.0,0,38,3,9.5,11
