match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Delhi Capitals,RD Gaikwad,5,8,1,0,62.5,c S Dhawan b CR Woakes
2,Delhi Capitals,F du Plessis,0,3,0,0,0.0,lbw b Avesh Khan
2,Delhi Capitals,MM Ali,36,24,4,2,150.0,c S Dhawan b R Ashwin
2,Delhi Capitals,SK Raina,54,36,3,4,150.0,run out ()
2,Delhi Capitals,AT Rayudu,23,16,1,2,143.75,c S Dhawan b TK Curran
2,Delhi Capitals,RA Jadeja,26,17,3,0,152.94,not out
2,Delhi Capitals,MS Dhoni,0,2,0,0,0.0,b Avesh Khan
2,Delhi Capitals,SM Curran,34,15,4,2,226.67,b CR Woakes
8,Punjab Kings,RD Gaikwad,5,16,0,0,31.25,c DJ Hooda b Arshdeep Singh
8,Punjab Kings,F du Plessis,36,33,4,1,109.09,not out
8,Punjab Kings,MM Ali,46,31,7,1,148.39,c M Shahrukh Khan b M Ashwin
8,Punjab Kings,SK Raina,8,9,1,0,88.89,c KL Rahul b Mohammed Shami
8,Punjab Kings,AT Rayudu,0,1,0,0,0.0,c N Pooran b Mohammed Shami
8,Punjab Kings,SM Curran,5,4,1,0,125.0,not out
12,Rajasthan Royals,RD Gaikwad,10,13,1,0,76.92,c S Dube b Mustafizur Rahman
12,Rajasthan Royals,F du Plessis,33,17,4,2,194.12,c R Parag b CH Morris
12,Rajasthan Royals,MM Ali,26,20,1,2,130.0,c R Parag b R Tewatia
12,Rajasthan Royals,SK Raina,18,15,1,1,120.0,c CH Morris b C Sakariya
12,Rajasthan Royals,AT Rayudu,27,17,0,3,158.82,c R Parag b C Sakariya
12,Rajasthan Royals,RA Jadeja,8,7,1,0,114.29,c SV Samson b CH Morris
12,Rajasthan Royals,MS Dhoni,18,17,2,0,105.88,c JC Buttler b C Sakariya
12,Rajasthan Royals,SM Curran,13,6,0,1,216.67,run out ()
12,Rajasthan Royals,DJ Bravo,20,8,2,1,250.0,not out
12,Rajasthan Royals,SN Thakur,1,1,0,0,100.0,run out ()
15,Kolkata Knight Riders,RD Gaikwad,64,42,6,4,152.38,c PJ Cummins b CV Varun
15,Kolkata Knight Riders,F du Plessis,95,60,9,4,158.33,not out
15,Kolkata Knight Riders,MM Ali,25,12,2,2,208.33,st KD Karthik b SP Narine
15,Kolkata Knight Riders,MS Dhoni,17,8,2,1,212.5,c EJG Morgan b AD Russell
15,Kolkata Knight Riders,RA Jadeja,6,1,0,1,600.0,not out
19,Royal Challengers Bangalore,RD Gaikwad,33,25,4,1,132.0,c KA Jamieson b YS Chahal
19,Royal Challengers Bangalore,F du Plessis,50,41,5,1,121.95,c DT Christian b HV Patel
19,Royal Challengers Bangalore,SK Raina,24,18,1,3,133.33,c D Padikkal b HV Patel
19,Royal Challengers Bangalore,AT Rayudu,14,7,1,1,200.0,c KA Jamieson b HV Patel
19,Royal Challengers Bangalore,RA Jadeja,62,28,4,5,221.43,not out
19,Royal Challengers Bangalore,MS Dhoni,2,3,0,0,66.67,not out
23,Sunrisers Hyderabad,RD Gaikwad,75,44,12,0,170.45,b Rashid Khan
23,Sunrisers Hyderabad,F du Plessis,56,38,6,1,147.37,lbw b Rashid Khan
