cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
1178397,22,2019-04-08,Punjab Cricket Association IS Bindra Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,KL Rahul,150/4,151/4,20.0,19.5,,20,league,AY Dandekar,M Erasmus,Nitin Menon,J Srinath
1178398,23,2019-04-09,MA Chidambaram Stadium,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,7,DL Chahar,108/9,111/3,20.0,17.2,,20,league,C Shamshuddin,RJ Tucker,UV Gandhe,Prakash Bhatt
1178399,24,2019-04-10,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,3,KA Pollard,197/4,198/7,20.0,20.0,,20,league,S Ravi,YC Barde,CK Nandan,M Nayyar
1178400,25,2019-04-11,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,4,MS Dhoni,151/7,155/6,20.0,20.0,,20,league,BNJ Oxenford,UV Gandhe,CB Gaffaney,Prakash Bhatt
1178401,26,2019-04-12,Eden Gardens,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,7,S Dhawan,178/7,180/3,20.0,18.5,,20,league,CK Nandan,YC Barde,RJ Tucker,M Nayyar
1178402,27,2019-04-13,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,4,JC Buttler,187/5,188/6,20.0,19.3,,20,league,A Nand Kishore,Nitin Menon,M Erasmus,J Srinath
1178403,28,2019-04-13,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,8,AB de Villiers,173/4,174/2,20.0,19.2,,20,league,S Ravi,UV Gandhe,NJ Llong,Prakash Bhatt
1178404,29,2019-04-14,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,5,Imran Tahir,161/8,162/5,20.0,19.4,,20,league,CK Nandan,RJ Tucker,YC Barde,M Nayyar
1178405,30,2019-04-14,Rajiv Gandhi International Stadium,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,,39,0,KMA Paul,155/7,116/10,20.0,18.5,,20,league,AK Chaudhary,BNJ Oxenford,CB Gaffaney,V Narayan Kutty
1178406,31,2019-04-15,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,SL Malinga,171/7,172/5,20.0,19.0,,20,league,M Erasmus,Nitin Menon,A Nand Kishore,J Srinath
1178407,32,2019-04-16,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,,12,0,R Ashwin,182/6,170/7,20.0,20.0,,20,league,AK Chaudhary,VA Kulkarni,S Ravi,AJ Pycroft
1178408,33,2019-04-17,Rajiv Gandhi International Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Sunrisers Hyderabad,,0,6,DA Warner,132/5,137/4,20.0,16.5,,20,league,IJ Gould,UV Gandhe,C Shamshuddin,Prakash Bhatt
1178409,34,2019-04-18,Arun Jaitley Stadium,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,,40,0,HH Pandya,168/5,128/9,20.0,20.0,,20,league,BNJ Oxenford,NJ Llong,AK Chaudhary,J Srinath
1178410,35,2019-04-19,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bangalore,,10,0,V Kohli,213/4,203/5,20.0,20.0,,20,league,IJ Gould,Nitin Menon,AY Dandekar,AJ Pycroft
1178411,36,2019-04-20,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,5,SPD Smith,161/5,162/5,20.0,19.1,,20,league,S Ravi,YC Barde,CK Nandan,M Nayyar
1178412,37,2019-04-20,Arun Jaitley Stadium,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,5,SS Iyer,163/7,166/5,20.0,19.4,,20,league,C Shamshuddin,UV Gandhe,BNJ Oxenford,Prakash Bhatt
1178413,38,2019-04-21,Rajiv Gandhi International Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,9,KK Ahmed,159/8,161/1,20.0,15.0,,20,league,NJ Llong,Nitin Menon,IJ Gould,AJ Pycroft
1178414,39,2019-04-21,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,,1,0,PA Patel,161/7,160/8,20.0,20.0,,20,league,RJ Tucker,VA Kulkarni,AK Chaudhary,J Srinath
1178415,40,2019-04-22,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,6,RR Pant,191/6,193/4,20.0,19.2,,20,league,A Nand Kishore,S Ravi,YC Barde,M Nayyar
1178416,41,2019-04-23,MA Chidambaram Stadium,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,SR Watson,175/3,176/4,20.0,19.5,,20,league,AK Chaudhary,NJ Llong,VA Kulkarni,V Narayan Kutty
1178417,42,2019-04-24,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,,17,0,AB de Villiers,202/4,185/7,20.0,20.0,,20,league,BNJ Oxenford,C Shamshuddin,RJ Tucker,J Srinath
1178418,43,2019-04-25,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,3,VR Aaron,175/6,177/7,20.0,19.2,,20,league,AY Dandekar,IJ Gould,Nitin Menon,AJ Pycroft
1178419,44,2019-04-26,MA Chidambaram Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,,46,0,RG Sharma,155/4,109/10,20.0,17.4,,20,league,AK Chaudhary,NJ Llong,VA Kulkarni,V Narayan Kutty
1178420,45,2019-04-27,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,JD Unadkat,160/8,161/3,20.0,19.1,,20,league,A Nand Kishore,YC Barde,S Ravi,M Nayyar
1178421,46,2019-04-28,Arun Jaitley Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Delhi Capitals,,16,0,S Dhawan,187/5,171/7,20.0,20.0,,20,league,BNJ Oxenford,KN Ananthapadmanabhan,C Shamshuddin,J Srinath
1178422,47,2019-04-28,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,,34,0,AD Russell,232/2,198/7,20.0,20.0,,20,league,IJ Gould,Nitin Menon,AY Dandekar,AJ Pycroft
1178423,48,2019-04-29,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,,45,0,DA Warner,212/6,167/8,20.0,20.0,,20,league,CK Nandan,S Ravi,A Nand Kishore,M Nayyar
1178424,49,2019-04-30,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,,no result,0,0,,62/7,41/1,5.0,3.2,,5,league,NJ Llong,UV Gandhe,AK Chaudhary,V Narayan Kutty
1178425,50,2019-05-01,MA Chidambaram Stadium,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,,80,0,MS Dhoni,179/4,99/10,20.0,16.2,,20,league,AY Dandekar,Nitin Menon,IJ Gould,AJ Pycroft
1178426,51,2019-05-02,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,,tie,0,0,JJ Bumrah,162/5,162/6,20.0,20.0,,20,league,CK Nandan,S Ravi,A Nand Kishore,M Nayyar
1178427,52,2019-05-03,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,7,Shubman Gill,183/6,185/3,20.0,18.0,,20,league,BNJ Oxenford,C Shamshuddin,KN Ananthapadmanabhan,J Srinath
1178428,53,2019-05-04,Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,,0,5,A Mishra,115/9,121/5,20.0,16.1,,20,league,AY Dandekar,IJ Gould,Nitin Menon,AJ Pycroft
1178429,54,2019-05-04,M.Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,4,SO Hetmyer,175/7,178/6,20.0,19.2,,20,league,AK Chaudhary,NJ Llong,UV Gandhe,V Narayan Kutty
1178430,55,2019-05-05,Punjab Cricket Association IS Bindra Stadium,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,KL Rahul,170/5,173/4,20.0,18.0,,20,league,C Shamshuddin,KN Ananthapadmanabhan,BNJ Oxenford,J Srinath
1178431,56,2019-05-05,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,9,HH Pandya,133/7,134/1,20.0,16.1,,20,league,A Nand Kishore,CK Nandan,S Ravi,M Nayyar
1181764,57,2019-05-07,MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,,0,6,SA Yadav,131/4,132/4,20.0,18.3,,20,Qualifier 1,NJ Llong,Nitin Menon,IJ Gould,J Srinath
1181766,58,2019-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,,0,2,RR Pant,162/8,165/8,20.0,19.5,,20,Eliminator,BNJ Oxenford,S Ravi,AK Chaudhary,AJ Pycroft
1181767,59,2019-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,F du Plessis,147/9,151/4,20.0,19.0,,20,Qualifier 2,BNJ Oxenford,S Ravi,C Shamshuddin,AJ Pycroft
1181768,60,2019-05-12,Rajiv Gandhi International Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,,1,0,JJ Bumrah,149/8,148/7,20.0,20.0,,20,Final,IJ Gould,Nitin Menon,NJ Llong,J Srinath
