match_number,date,opponent,catches,stumpings,run_outs
9,2008-04-24,Rajasthan Royals,0,0,1
26,2008-05-06,Chennai Super Kings,1,0,0
32,2008-05-11,Kolkata Knight Riders,1,0,0
37,2008-05-15,Delhi Daredevils,1,0,0
42,2008-05-18,Mumbai Indians,1,0,0
48,2008-05-23,Kings XI Punjab,1,0,0
