match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2023-04-02,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,26,0,6.5,11,0,0
12,2023-04-08,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,33,1,8.25,8,0,0
16,2023-04-11,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,22,3,5.5,9,0,0
22,2023-04-16,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,19,1,4.75,10,0,0
25,2023-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,43,2,10.75,5,0,0
31,2023-04-22,Punjab Kings,"Wankhede Stadium, Mumbai",3.0,0,15,2,5.0,12,1,0
35,2023-04-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,2,8.5,7,1,0
42,2023-04-30,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,34,2,8.5,11,0,0
46,2023-05-03,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4.0,0,29,2,7.25,7,0,0
49,2023-05-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,25,2,6.25,8,0,0
54,2023-05-09,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,41,0,10.25,8,0,0
57,2023-05-12,Gujarat Titans,"Wankhede Stadium, Mumbai",4.0,0,36,2,9.0,7,0,0
63,2023-05-16,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,26,1,8.67,5,0,0
69,2023-05-21,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,39,0,9.75,4,0,0
72,2023-05-24,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,28,1,7.0,8,2,0
73,2023-05-26,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.0,0,45,1,15.0,0,1,0
