innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,RV Uthappa,81,11.4
1,Kolkata Knight Riders,2,G Gambhir,103,14.2
1,Kolkata Knight Riders,3,SA Yadav,131,17.1
1,Kolkata Knight Riders,4,MK Pandey,131,17.2
1,Kolkata Knight Riders,5,YK Pathan,163,20.1
1,Kolkata Knight Riders,6,Shakib Al Hasan,173,20.5
2,Royal Challengers Bangalore,1,V Kohli,29,5.5
2,Royal Challengers Bangalore,2,KD Karthik,50,8.3
2,Royal Challengers Bangalore,3,Mandeep Singh,56,8.6
2,Royal Challengers Bangalore,4,AB de Villiers,93,11.6
2,Royal Challengers Bangalore,5,DJG Sammy,119,15.4
2,Royal Challengers Bangalore,6,SA Abbott,133,17.1
2,Royal Challengers Bangalore,7,CH Gayle,171,19.2
