innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kochi Tuskers Kerala,BB McCullum,23,19,2,1,121.05,c EJG Morgan b Shakib Al Hasan,1
1,Kochi Tuskers Kerala,DPMD Jayawardene,25,27,5,0,92.59,lbw b YK Pathan,2
1,Kochi Tuskers Kerala,PA Patel,9,11,1,0,81.82,lbw b YK Pathan,3
1,Kochi Tuskers Kerala,BJ Hodge,2,8,0,0,25.0,b YK Pathan,4
1,Kochi Tuskers Kerala,RA Jadeja,29,18,1,3,161.11,c YK Pathan b B Lee,5
1,Kochi Tuskers Kerala,KM Jadhav,12,11,1,0,109.09,b Shakib Al Hasan,6
1,Kochi Tuskers Kerala,RV Gomez,10,10,0,1,100.0,not out,7
1,Kochi Tuskers Kerala,R Vinay Kumar,11,10,1,0,110.0,b Shakib Al Hasan,8
1,Kochi Tuskers Kerala,RR Powar,3,6,0,0,50.0,not out,9
2,Kolkata Knight Riders,MS Bisla,16,14,2,0,114.29,b RA Jadeja,1
2,Kolkata Knight Riders,JH Kallis,6,9,0,0,66.67,c KM Jadhav b R Vinay Kumar,2
2,Kolkata Knight Riders,G Gambhir,3,5,0,0,60.0,b RP Singh,3
2,Kolkata Knight Riders,MK Tiwary,46,51,2,2,90.2,st PA Patel b RA Jadeja,4
2,Kolkata Knight Riders,EJG Morgan,10,12,1,0,83.33,run out (DPMD Jayawardene),5
2,Kolkata Knight Riders,Shakib Al Hasan,2,5,0,0,40.0,b RP Singh,6
2,Kolkata Knight Riders,YK Pathan,8,3,0,1,266.67,c M Muralitharan b RR Powar,7
2,Kolkata Knight Riders,R Bhatia,10,8,1,0,125.0,"run out (PA Patel, RA Jadeja)",8
2,Kolkata Knight Riders,B Lee,1,3,0,0,33.33,c KM Jadhav b M Muralitharan,9
2,Kolkata Knight Riders,Iqbal Abdulla,12,9,1,0,133.33,not out,10
2,Kolkata Knight Riders,L Balaji,1,1,0,0,100.0,not out,11
