innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AB Dinda,2.0,0,24,0,12.0,5,1,0
1,Kolkata Knight Riders,BAW Mendis,4.0,0,39,0,9.75,4,0,0
1,Kolkata Knight Riders,BJ Hodge,3.0,0,29,1,9.67,4,0,0
1,Kolkata Knight Riders,CH Gayle,2.0,0,24,0,12.0,0,0,0
1,Kolkata Knight Riders,I Sharma,4.0,0,29,1,7.25,16,2,0
1,Kolkata Knight Riders,LR Shukla,4.0,0,25,3,6.25,11,0,0
1,Kolkata Knight Riders,SC Ganguly,1.0,0,16,0,16.0,2,1,0
2,Mumbai Indians,AM Nayar,3.0,0,13,3,4.33,8,0,0
2,Mumbai Indians,DJ Bravo,3.0,0,31,2,10.33,8,1,0
2,Mumbai Indians,Harbhajan Singh,2.0,0,15,0,7.5,4,0,0
2,Mumbai Indians,SL Malinga,2.2,1,11,3,4.71,9,1,1
2,Mumbai Indians,SR Tendulkar,2.0,0,11,0,5.5,1,0,0
2,Mumbai Indians,Z Khan,3.0,0,14,1,4.67,10,0,0
