innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,KS Williamson,28,4.5
1,Sunrisers Hyderabad,2,DA Warner,103,13.1
1,Sunrisers Hyderabad,3,MK Pandey,121,15.6
1,Sunrisers Hyderabad,4,V Shankar,125,16.5
1,Sunrisers Hyderabad,5,DJ Hooda,127,17.2
1,Sunrisers Hyderabad,6,WP Saha,137,18.5
1,Sunrisers Hyderabad,7,Shakib Al Hasan,137,19.1
1,Sunrisers Hyderabad,8,B Kumar,147,20.3
2,Rajasthan Royals,1,LS Livingstone,78,10.1
2,Rajasthan Royals,2,AM Rahane,93,12.3
2,Rajasthan Royals,3,SPD Smith,148,17.6
