innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,45,1,11.25,5,0,0
1,Lucknow Super Giants,DS Rathi,4.0,0,40,1,10.0,8,0,1
1,Lucknow Super Giants,Prince Yadav,4.0,0,29,1,7.25,7,4,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,42,1,10.5,8,0,0
1,Lucknow Super Giants,SN Thakur,4.0,0,34,4,8.5,11,2,0
2,Sunrisers Hyderabad,A Zampa,4.0,0,46,1,11.5,3,1,0
2,Sunrisers Hyderabad,Abhishek Sharma,2.0,0,20,0,10.0,5,0,0
2,Sunrisers Hyderabad,HV Patel,2.0,0,28,1,14.0,2,4,0
2,Sunrisers Hyderabad,Ishan Kishan,0.1,0,4,0,24.0,0,0,0
2,Sunrisers Hyderabad,Mohammed Shami,3.0,0,37,1,12.33,4,1,0
2,Sunrisers Hyderabad,PJ Cummins,3.0,0,29,2,9.67,9,3,0
2,Sunrisers Hyderabad,Simarjeet Singh,2.0,0,28,0,14.0,5,0,0
