match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2019-03-25,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,17,0,4.25,13,0,0
8,2019-03-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,42,0,10.5,9,2,0
12,2019-03-31,Chennai Super Kings,MA Chidambaram Stadium,4.0,1,17,2,4.25,13,0,0
14,2019-04-02,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,47,1,11.75,5,0,1
21,2019-04-07,Kolkata Knight Riders,Sawai Mansingh Stadium,3.0,0,14,0,4.67,11,0,0
25,2019-04-11,Chennai Super Kings,Sawai Mansingh Stadium,4.0,1,19,1,4.75,8,0,0
27,2019-04-13,Mumbai Indians,Wankhede Stadium,4.0,0,39,3,9.75,6,1,0
32,2019-04-16,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,15,3,3.75,14,0,1
36,2019-04-20,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,22,1,5.5,14,0,0
40,2019-04-22,Delhi Capitals,Sawai Mansingh Stadium,4.0,0,31,0,7.75,8,0,0
43,2019-04-25,Kolkata Knight Riders,Eden Gardens,4.0,0,28,0,7.0,12,1,0
