innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,33,4,30,6.6,3,9
1,Sunrisers Hyderabad,middle,51,3,54,5.67,3,21
1,Sunrisers Hyderabad,powerplay,29,3,36,4.83,3,19
2,Mumbai Indians,death,49,1,29,10.14,7,10
2,Mumbai Indians,middle,34,0,29,7.03,4,11
2,Mumbai Indians,powerplay,31,0,25,7.44,5,11
