innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,7,1.6
1,Sunrisers Hyderabad,2,DA Warner,7,2.1
1,Sunrisers Hyderabad,3,EJG Morgan,23,6.3
1,Sunrisers Hyderabad,4,MC Henriques,51,10.2
1,Sunrisers Hyderabad,5,NV Ojha,51,10.3
1,Sunrisers Hyderabad,6,KL Rahul,61,13.1
1,Sunrisers Hyderabad,7,A Ashish Reddy,84,16.4
1,Sunrisers Hyderabad,8,B Kumar,86,17.3
1,Sunrisers Hyderabad,9,KV Sharma,91,18.3
1,Sunrisers Hyderabad,10,P Kumar,113,20.6
2,Mumbai Indians,1,LMP Simmons,106,14.2
