match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,4.0,0,37,1,9.25,8,1,0
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,2.0,0,23,0,11.5,3,1,0
20,2015-04-22,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,28,1,7.0,11,0,0
22,2015-04-24,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,23,2,5.75,7,0,0
26,2015-04-26,Delhi Daredevils,Feroz Shah Kotla,3.0,0,14,1,4.67,7,0,0
33,2015-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,2.0,0,22,0,11.0,6,1,0
37,2015-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,19,2,4.75,13,3,0
40,2015-05-06,Kings XI Punjab,M Chinnaswamy Stadium,2.0,0,13,1,6.5,7,0,0
46,2015-05-10,Mumbai Indians,Wankhede Stadium,4.0,0,36,2,9.0,7,1,0
50,2015-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,12,2,6.0,4,0,0
52,2015-05-15,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,30,0,15.0,3,1,0
55,2015-05-17,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,30,2,7.5,9,0,0
58,2015-05-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,3.0,0,15,2,5.0,8,0,0
59,2015-05-22,Chennai Super Kings,JSCA International Stadium Complex,3.5,0,26,1,6.78,10,1,0
