innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Lucknow Super Giants,1,1,AK Markram,Mohammed Siraj,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,2,AK Markram,Mohammed Siraj,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,3,AK Markram,Mohammed Siraj,MR Marsh,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,4,AK Markram,Mohammed Siraj,MR Marsh,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,powerplay
1,Lucknow Super Giants,1,5,MR Marsh,Mohammed Siraj,AK Markram,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,6,AK Markram,Mohammed Siraj,MR Marsh,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1,MR Marsh,K Rabada,AK Markram,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,2,MR Marsh,K Rabada,AK Markram,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,3,MR Marsh,K Rabada,AK Markram,0,0,0,False,False,,0,0,0,0,0,True,caught,MR Marsh,Shubman Gill,powerplay
1,Lucknow Super Giants,2,4,RR Pant,K Rabada,AK Markram,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,5,RR Pant,K Rabada,AK Markram,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,6,AK Markram,K Rabada,RR Pant,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,1,RR Pant,Mohammed Siraj,AK Markram,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,2,RR Pant,Mohammed Siraj,AK Markram,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,3,RR Pant,Mohammed Siraj,AK Markram,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,4,AK Markram,Mohammed Siraj,RR Pant,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,5,RR Pant,Mohammed Siraj,AK Markram,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,3,6,RR Pant,Mohammed Siraj,AK Markram,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,1,RR Pant,K Rabada,AK Markram,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,2,RR Pant,K Rabada,AK Markram,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,3,RR Pant,K Rabada,AK Markram,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,4,AK Markram,K Rabada,RR Pant,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,5,AK Markram,K Rabada,RR Pant,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,4,6,AK Markram,K Rabada,RR Pant,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,1,RR Pant,Mohammed Siraj,AK Markram,0,0,0,False,False,,0,0,0,0,0,True,caught,RR Pant,R Tewatia,powerplay
1,Lucknow Super Giants,5,2,A Badoni,Mohammed Siraj,AK Markram,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,powerplay
1,Lucknow Super Giants,5,3,AK Markram,Mohammed Siraj,A Badoni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,4,AK Markram,Mohammed Siraj,A Badoni,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,5,A Badoni,Mohammed Siraj,AK Markram,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,6.wides,A Badoni,Mohammed Siraj,AK Markram,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,5,6,A Badoni,Mohammed Siraj,AK Markram,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,6,1,AK Markram,Ashok Sharma,A Badoni,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
