innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,AK Markram,2,5,MR Marsh,11,4,14,9
1,Lucknow Super Giants,2,RR Pant,18,11,AK Markram,13,5,31,16
1,Lucknow Super Giants,3,A Badoni,6,6,AK Markram,15,11,24,17
1,Lucknow Super Giants,4,A Badoni,3,5,N Pooran,2,3,5,8
1,Lucknow Super Giants,5,Abdul Samad,17,19,N Pooran,17,18,35,37
1,Lucknow Super Giants,6,MD Choudhary,7,8,Abdul Samad,1,3,9,11
1,Lucknow Super Giants,7,GF Linde,2,5,MD Choudhary,11,6,13,11
1,Lucknow Super Giants,8,Mohammed Shami,12,4,GF Linde,14,5,26,9
1,Lucknow Super Giants,9,Avesh Khan,4,1,Mohammed Shami,0,1,7,2
2,Gujarat Titans,1,B Sai Sudharsan,15,14,Shubman Gill,30,17,45,31
2,Gujarat Titans,2,JC Buttler,56,35,Shubman Gill,26,23,84,58
2,Gujarat Titans,3,Washington Sundar,2,3,JC Buttler,4,2,6,5
2,Gujarat Titans,4,R Tewatia,10,8,Washington Sundar,19,10,30,18
